Recency,Frequency,Monetary,avg_quantity_per_order,max_quantity,min_quantity,std_quantity,total_items_purchased,unique_products,unique_invoices,total_revenue,avg_order_value,max_order_value,min_order_value,std_order_value,revenue_per_item,active_days,active_months,customer_tenure_days,days_since_first_purchase,purchase_span_days,avg_days_between_orders,order_consistency,spend_consistency
170,2,76.33,14.53658536585366,36,2,8.285823920937526,596,34,2,76.33,1.8617073170731704,9.95,0.29,2.0435678389021303,0.1280704697986577,2,2,189,360,189,189.0,0.0105820105820105,0.6116858291368731
24,2,152.32,6.708333333333333,25,1,6.61705833379968,322,48,2,152.32,3.1733333333333333,19.95,0.19,3.878783168114482,0.4730434782608695,2,1,7,32,7,7.0,0.2857142857142857,0.6504354106312416
3,9,307.7,9.349514563106796,25,2,6.004424410977189,963,63,9,307.7,2.987378640776699,9.95,0.39,2.508072442102387,0.3195223260643821,9,8,298,302,298,37.25,0.0302013422818791,0.8515726770415162
10,1,34.230000000000004,7.5,12,1,4.143267631552018,75,10,1,34.230000000000004,3.4230000000000005,12.5,1.25,3.410679469613708,0.4564,1,1,0,10,0,0.0,1.0,0.77607090326602
221,1,71.9,2.75,6,1,1.6690459207925603,22,8,1,71.9,8.9875,24.95,2.95,7.60712776658463,3.2681818181818185,1,1,0,221,0,0.0,1.0,1.0441927021104631
96,2,94.42,3.9361702127659575,12,1,3.703137655034837,185,39,2,94.42,2.008936170212766,9.95,0.29,1.6272278828712683,0.5103783783783784,2,2,46,143,46,46.0,0.0434782608695652,0.7646600370338724
47,2,220.75,9.173913043478262,96,2,11.223605011889704,633,59,2,220.75,3.199275362318841,28.0,0.12,4.678302016896282,0.348736176935229,2,2,31,78,31,31.0,0.064516129032258,0.5634211341346618
15,8,167.96,12.150684931506849,96,3,12.288964372870746,887,44,8,167.96,2.300821917808219,5.95,0.19,1.4170075603819496,0.1893573844419391,8,7,225,241,225,32.142857142857146,0.0355555555555555,0.9519299631171324
68,4,209.93,7.352941176470588,12,1,3.8524478872150447,250,24,4,209.93,6.174411764705883,8.95,0.83,2.1864710618025165,0.83972,4,4,248,317,248,82.66666666666667,0.0161290322580645,1.937695853799204
85,2,41.48,6.785714285714286,48,1,10.347148982376355,190,27,2,41.48,1.481428571428571,3.75,0.29,1.157976249630792,0.2183157894736841,2,2,121,207,121,121.0,0.0165289256198347,0.6864897478283316
85,1,94.13,12.8125,48,2,7.835153327126055,615,48,1,94.13,1.9610416666666663,8.5,0.29,1.49686657058732,0.1530569105691057,1,1,0,85,0,0.0,1.0,0.7854010661872831
24,5,68.34,18.5,36,4,11.657138966697142,518,15,5,68.34,2.440714285714286,5.75,0.42,1.717441957769426,0.1319305019305019,5,5,267,291,267,66.75,0.0187265917602996,0.8981661149140834
8,1,13.75,17.818181818181817,36,10,8.41211247925492,196,11,1,13.75,1.25,2.08,0.42,0.7636229436050229,0.0701530612244897,1,1,0,8,0,0.0,1.0,0.7087682798256606
19,2,82.42,14.046511627906977,48,2,9.802704894865188,604,41,2,82.42,1.916744186046512,7.95,0.29,1.8581797556828776,0.1364569536423841,2,2,193,212,193,193.0,0.0103626943005181,0.6706170884583017
5,7,296.46,21.07920792079208,144,1,27.57414846130949,2129,68,7,296.46,2.935247524752475,12.75,0.12,2.3553023559871904,0.1392484734617191,7,6,183,189,183,30.5,0.0382513661202185,0.8748086501101248
295,1,97.65,4.5,12,1,3.444802848737017,72,16,1,97.65,6.103125,14.95,2.55,3.7552837775592938,1.3562500000000002,1,1,0,295,0,0.0,1.0,1.28344075464041
204,1,14.95,4.0,4,4,0.0,4,1,1,14.95,14.95,14.95,14.95,0.0,3.7375,1,1,0,204,0,0.0,1.0,14.95
12,20,758.76,15.170731707317072,100,2,18.245634743449763,2488,66,20,758.76,4.626585365853659,14.95,0.83,3.737585493865832,0.3049678456591639,20,12,361,373,361,19.0,0.0554016620498614,0.976570316640007
108,4,6.04,140.66666666666666,288,12,108.70633222893076,844,3,4,6.04,1.0066666666666666,1.25,0.72,0.2394716406313421,0.0071563981042654,4,3,137,245,137,45.66666666666666,0.0291970802919708,0.8121740213062938
1,5,204.68,7.523809523809524,25,1,6.228330611547235,316,25,5,204.68,4.873333333333333,12.75,0.42,3.6081125845466944,0.6477215189873418,5,5,352,353,352,88.0,0.0142045454545454,1.057555179896441
127,2,109.95,8.742857142857142,24,2,5.013762571766878,306,34,2,109.95,3.1414285714285715,9.95,0.82,2.2483407514106446,0.3593137254901961,2,2,181,309,181,181.0,0.011049723756906,0.9670871413549688
5,2,66.32,17.035714285714285,96,2,21.07566991660911,477,26,2,66.32,2.3685714285714283,12.5,0.19,2.3870060501804105,0.1390356394129979,2,2,12,17,12,12.0,0.1666666666666666,0.6993112481878399
174,2,133.05,6.615384615384615,24,2,6.444078975784968,172,21,2,133.05,5.117307692307692,12.5,0.65,3.456210129829849,0.773546511627907,2,2,72,246,72,72.0,0.0277777777777777,1.14835421652414
88,6,497.81,2.9921259842519685,25,1,2.9018222599681125,380,103,6,497.81,3.919763779527559,35.95,0.42,4.16400075945111,1.3100263157894736,6,6,277,366,277,55.4,0.0216606498194945,0.7590556163946415
113,1,50.39,8.714285714285714,24,2,6.25642526870234,122,14,1,50.39,3.599285714285714,8.5,0.42,2.792604145253658,0.4130327868852459,1,1,0,113,0,0.0,1.0,0.9490275221024908
38,4,1.28,2000.0,3000,1000,816.496580927726,8000,1,4,1.28,0.32,0.32,0.32,0.0,0.00016,4,4,223,261,223,74.33333333333333,0.0179372197309417,0.32
8,2,188.79,17.782608695652176,120,2,23.712660781319403,1227,62,2,188.79,2.736086956521739,28.0,0.39,4.668360720408908,0.1538630806845965,2,2,17,25,17,17.0,0.1176470588235294,0.4826945728189933
10,2,2.83,28.0,48,12,18.33030277982336,84,2,2,2.83,0.9433333333333334,1.25,0.79,0.2655811238272278,0.0336904761904761,2,1,4,15,4,4.0,0.5,0.7453756346180409
89,3,171.35,10.47222222222222,48,1,10.050537400280088,754,67,3,171.35,2.379861111111111,7.95,0.39,1.985501315385093,0.2272546419098143,3,3,270,360,270,135.0,0.0111111111111111,0.7971395285766735
7,2,61.19,59.51515151515152,1500,1,258.7834665811508,1964,32,2,61.19,1.854242424242424,12.75,0.12,2.4036912113235216,0.0311558044806517,2,2,31,39,31,31.0,0.064516129032258,0.5447739848061611
207,1,53.31,9.966666666666669,36,4,5.397849720879176,299,30,1,53.31,1.777,5.75,0.83,0.9543987094248004,0.1782943143812709,1,1,0,207,0,0.0,1.0,0.9092310547641476
5,8,319.5,13.046511627906977,36,6,5.693974062926085,1122,36,8,319.5,3.715116279069768,10.95,1.06,2.230435327694123,0.28475935828877,8,5,125,131,125,17.857142857142858,0.064,1.150035800816235
234,1,12.15,11.6,24,4,7.402702209328699,58,5,1,12.15,2.43,5.95,1.25,1.9753480705941424,0.2094827586206896,1,1,0,234,0,0.0,1.0,0.8167111686918558
65,2,34.82,58.1,288,6,63.658546372940286,1162,20,2,34.82,1.741,7.45,0.21,2.014345655803053,0.0299655765920826,2,2,20,86,20,20.0,0.1,0.5775714529116203
297,1,99.1,4.923076923076923,12,1,3.6391743216820136,64,13,1,99.1,7.623076923076923,16.95,2.95,4.175804083477785,1.5484375,1,1,0,297,0,0.0,1.0,1.4728294966595294
68,3,588.1,8.206896551724139,24,1,5.122019373135034,952,115,3,588.1,5.069827586206896,145.0,0.39,13.793525070954797,0.6177521008403362,3,2,209,278,209,104.5,0.0143540669856459,0.3427058501533794
133,2,15.73,54.85714285714285,100,4,44.62969329728274,384,7,2,15.73,2.2471428571428573,3.75,1.65,0.7717018916160627,0.0409635416666666,2,2,102,235,102,102.0,0.0196078431372549,1.2683526883256415
135,6,331.54,10.256410256410255,96,2,15.242997879320995,800,66,6,331.54,4.250512820512821,12.75,0.55,3.1357411342252828,0.414425,6,3,181,316,181,36.2,0.0331491712707182,1.027751177494584
1,11,516.63,12.804733727810651,48,1,8.715256263825715,2164,75,11,516.63,3.05698224852071,16.95,0.21,3.3178655654497664,0.2387384473197782,11,11,358,359,358,35.8,0.0307262569832402,0.707984582239369
305,1,43.81,4.434782608695652,36,1,8.419814762357369,102,23,1,43.81,1.9047826086956523,4.95,0.21,1.535044771527165,0.4295098039215686,1,1,0,305,0,0.0,1.0,0.7513802636109542
373,1,48.5,12.545454545454543,36,2,12.036308706274,138,11,1,48.5,4.409090909090909,12.75,1.25,3.401971353628524,0.3514492753623188,1,1,0,373,0,0.0,1.0,1.0016173561548776
43,7,486.33,15.602339181286547,72,2,12.95125682393695,2668,102,7,486.33,2.8440350877192984,14.95,0.42,2.9925945026991445,0.1822826086956521,7,5,245,289,245,40.833333333333336,0.0285714285714285,0.7123275568797741
1,2,145.49,20.17105263157895,180,2,28.606007834203755,1533,73,2,145.49,1.914342105263158,7.65,0.06,1.7704163996275493,0.0949054142204827,2,2,27,29,27,27.0,0.074074074074074,0.6909943593751897
76,2,46.02,25.384615384615383,144,2,37.70397516959908,330,12,2,46.02,3.54,12.5,0.36,3.628907089836645,0.1394545454545454,2,1,6,82,6,6.0,0.3333333333333333,0.7647593549182529
17,2,100.03,8.5,24,2,6.413301394961,204,23,2,100.03,4.167916666666667,8.25,0.55,3.0642553236317958,0.490343137254902,2,2,247,264,247,247.0,0.0080971659919028,1.0255056178267463
21,7,207.17,9.871794871794872,48,2,7.023816578897781,770,66,7,207.17,2.656025641025641,10.4,0.29,1.9796230388529463,0.2690519480519481,7,4,268,289,268,44.66666666666666,0.0261194029850746,0.8913965311692986
75,1,74.56,8.421052631578947,24,2,6.517632404772663,160,19,1,74.56,3.9242105263157896,12.5,0.85,2.9005005617603192,0.466,1,1,0,75,0,0.0,1.0,1.006078697895321
86,4,172.61,4.975609756097561,36,1,7.574588453764497,204,37,4,172.61,4.21,12.75,0.19,3.387634868163923,0.8461274509803922,4,2,93,180,93,31.0,0.043010752688172,0.9595146648476112
109,4,290.42,7.9326923076923075,80,1,12.696961805616091,1650,176,4,290.42,1.39625,9.95,0.06,1.586792217356387,0.1760121212121212,4,4,228,338,228,76.0,0.0175438596491228,0.5397611724017477
274,1,41.16,10.166666666666666,24,3,6.157253016230724,183,18,1,41.16,2.286666666666666,5.95,0.29,1.6670544646877303,0.2249180327868852,1,1,0,274,0,0.0,1.0,0.857375316830809
18,8,376.76,13.956521739130435,48,1,8.94579750066374,1926,97,8,376.76,2.730144927536232,12.5,0.29,2.255477351035137,0.1956178608515057,8,7,319,337,319,45.57142857142857,0.0250783699059561,0.8386312153786399
29,1,76.51,9.095238095238097,24,2,6.840356437385131,191,21,1,76.51,3.6433333333333335,9.95,0.42,3.119056481266944,0.4005759162303665,1,1,0,29,0,0.0,1.0,0.8845067674849444
165,1,11.3,26.0,48,12,19.28730152198591,78,3,1,11.3,3.766666666666667,4.95,2.1,1.4852048119142809,0.1448717948717948,1,1,0,165,0,0.0,1.0,1.5156363164150295
243,3,10.32,34.666666666666664,48,24,12.220201853215572,104,2,3,10.32,3.44,4.95,0.42,2.615396719429005,0.0992307692307692,3,3,74,318,74,37.0,0.0405405405405405,0.951486176195705
19,2,114.85,9.465116279069768,36,2,6.389533246271192,407,42,2,114.85,2.670930232558139,8.25,0.55,1.8674706779791344,0.2821867321867322,2,2,41,61,41,41.0,0.048780487804878,0.9314586032455934
4,20,476.42,56.842696629213485,240,3,56.6667129696862,10118,72,20,476.42,2.6765168539325845,12.75,0.19,2.371157719151738,0.0470863807076497,20,11,308,312,308,16.210526315789473,0.0649350649350649,0.7939459013522686
31,6,128.38,17.876923076923077,30,4,6.076357081723834,1162,34,6,128.38,1.975076923076923,8.5,0.29,1.321158491482148,0.1104819277108433,6,6,279,310,279,55.8,0.021505376344086,0.850901362541496
4,28,679.1,181.4259927797834,800,6,163.14759180947732,50255,119,28,679.1,2.4516245487364623,12.75,0.25,2.540539832621072,0.0135130832752959,27,9,353,358,353,13.074074074074074,0.0793201133144475,0.692443713285812
268,1,12.2,7.75,12,3,4.924428900898052,31,4,1,12.2,3.05,5.95,1.25,2.2642143596988924,0.3935483870967741,1,1,0,268,0,0.0,1.0,0.9343749104398116
372,1,80.68,1.738095238095238,12,1,2.3691052526271497,73,41,1,80.68,1.9209523809523807,9.95,0.21,1.8721968438354344,1.105205479452055,1,1,0,372,0,0.0,1.0,0.6688094463564712
90,15,136.38,62.21052631578947,600,1,82.56122024122038,4728,28,15,136.38,1.7944736842105262,15.0,0.42,2.0794501803677767,0.0288451776649746,15,9,241,332,241,17.214285714285715,0.0622406639004149,0.5827253500156361
14,1,0.0,12540.0,12540,12540,0.0,12540,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,14,0,0.0,1.0,0.0
21,3,233.33,9.867924528301886,48,1,8.852307174858954,1046,102,3,233.33,2.20122641509434,8.5,0.29,1.75499434422108,0.2230688336520076,3,3,155,177,155,77.5,0.0193548387096774,0.7989948943857789
59,4,192.2,11.541666666666666,72,1,16.305537935802256,554,43,4,192.2,4.004166666666666,18.0,0.85,4.735966428743387,0.3469314079422382,4,4,225,284,225,75.0,0.0177777777777777,0.698080561734369
288,1,61.58,3.071428571428572,12,1,2.9555794246559737,86,26,1,61.58,2.1992857142857143,9.95,0.29,2.089313069056215,0.716046511627907,1,1,0,288,0,0.0,1.0,0.7119012107625583
260,1,176.85,2.1052631578947367,6,1,1.2900759182397716,80,33,1,176.85,4.653947368421052,12.75,1.25,3.100973290518059,2.210625,1,1,0,260,0,0.0,1.0,1.1348397169963371
72,1,34.03,10.7,24,2,5.8509258526607,107,10,1,34.03,3.403,8.25,0.83,2.938911552107533,0.3180373831775701,1,1,0,72,0,0.0,1.0,0.8639442533760903
19,1,13.2,22.0,48,12,9.14834999834985,308,14,1,13.2,0.9428571428571428,2.55,0.55,0.5151016116550892,0.0428571428571428,1,1,0,19,0,0.0,1.0,0.6223062107545186
1,91,5939.21,16.12299239222316,288,1,32.77848782262858,38147,567,91,5939.21,2.5102324598478445,14.95,0.12,2.128397502588804,0.1556927150234618,91,13,373,374,373,4.144444444444445,0.2439678284182305,0.8024020150158614
23,10,739.4,15.25,75,1,12.178994497771326,3294,150,10,739.4,3.423148148148148,18.0,0.19,4.42954785831611,0.224468731026108,10,7,342,366,342,38.0,0.0292397660818713,0.6304665208733944
59,9,544.16,8.712230215827338,48,1,8.568770906329993,1211,121,9,544.16,3.914820143884892,14.95,0.19,3.3074578338188734,0.4493476465730801,9,6,274,333,274,34.25,0.0328467153284671,0.9088470032483452
43,3,356.84000000000003,2.3900709219858154,36,1,3.8168293678792575,337,122,3,356.84000000000003,2.530780141843972,12.75,0.06,2.869043163276861,1.058872403560831,3,1,0,43,0,0.0,3.0,0.654110082271748
174,1,21.83,7.5,24,1,9.049861877399014,45,6,1,21.83,3.638333333333333,7.95,0.29,2.8652707841784637,0.485111111111111,1,1,0,174,0,0.0,1.0,0.9412880847121908
372,1,43.45,13.454545454545457,24,1,9.459002445962645,148,11,1,43.45,3.95,18.0,0.55,5.754172399224758,0.2935810810810811,1,1,0,372,0,0.0,1.0,0.5848236862377661
8,9,410.14,32.51351351351352,72,1,28.187488971785594,1203,10,9,410.14,11.084864864864864,40.0,0.55,14.580745603100766,0.3409310058187864,9,7,314,323,314,39.25,0.0286624203821656,0.7114463676666947
269,1,173.31,22.13793103448276,96,2,22.07086660530935,642,29,1,173.31,5.976206896551724,16.95,1.06,4.822669247413795,0.2699532710280374,1,1,0,269,0,0.0,1.0,1.0263689456869158
31,4,325.45,2.793103448275862,7,1,1.6076700679286011,243,49,4,325.45,3.740804597701149,14.95,0.83,3.897616211967589,1.3393004115226337,4,4,286,318,286,95.33333333333331,0.0139860139860139,0.7638010893055058
120,1,3.75,4.0,4,4,0.0,4,1,1,3.75,3.75,3.75,3.75,0.0,0.9375,1,1,0,120,0,0.0,1.0,3.75
218,1,1.06,72.0,72,72,0.0,72,1,1,1.06,1.06,1.06,1.06,0.0,0.0147222222222222,1,1,0,218,0,0.0,1.0,1.06
85,1,2033.1,1.0,1,1,0.0,1,1,1,2033.1,2033.1,2033.1,2033.1,0.0,2033.1,1,1,0,85,0,0.0,1.0,2033.1
31,4,132.3,16.142857142857142,120,2,22.34244556778823,565,30,4,132.3,3.78,14.95,0.42,3.8909918590327095,0.2341592920353982,4,4,207,238,207,69.0,0.0193236714975845,0.7728493747171294
50,1,67.81,3.4098360655737703,36,1,5.181303083138861,208,61,1,67.81,1.1116393442622952,5.95,0.12,1.3153151464292616,0.3260096153846153,1,1,0,50,0,0.0,1.0,0.4801244210649655
25,4,256.22,9.53012048192771,25,1,4.867356044440952,791,61,4,256.22,3.086987951807229,12.5,0.42,2.669729014721942,0.3239190897597978,4,4,216,242,216,72.0,0.0185185185185185,0.8412032440060516
1,17,2220.37,5.295936395759718,48,1,6.244209434784117,5995,403,17,2220.37,1.9614575971731447,12.75,0.12,2.038143582205153,0.3703703085904921,17,13,365,367,365,22.8125,0.0465753424657534,0.6456105658276607
15,6,25.66,15.9,48,6,9.786671925042803,318,9,6,25.66,1.283,3.25,0.42,0.9743343206626012,0.080691823899371,6,6,269,285,269,53.8,0.0223048327137546,0.6498392833334405
53,1,43.97,11.6,25,2,8.113089560840693,116,10,1,43.97,4.397,12.75,0.42,5.187622127076463,0.379051724137931,1,1,0,53,0,0.0,1.0,0.7106122367684888
10,10,433.95,5.934210526315789,25,1,5.541739336101298,902,105,10,433.95,2.854934210526316,12.75,0.29,2.5414922343182624,0.4810975609756097,10,5,357,367,357,39.66666666666666,0.0280112044817927,0.8061387747404988
358,1,16.8,10.0,10,10,0.0,100,10,1,16.8,1.6800000000000002,1.95,1.25,0.3198958163736021,0.168,1,1,0,358,0,0.0,1.0,1.2728277331886542
37,9,225.9,7.106796116504855,48,1,9.794869226483137,732,51,9,225.9,2.193203883495145,9.95,0.42,1.5695729490334978,0.3086065573770492,9,8,296,334,296,37.0,0.0304054054054054,0.8535285539646121
21,1,126.88,1.7352941176470589,12,1,1.974209830876137,59,33,1,126.88,3.7317647058823527,12.75,0.42,3.187204028410572,2.150508474576271,1,1,0,21,0,0.0,1.0,0.8912306829478526
8,6,358.51,9.992592592592592,48,1,6.435090712805396,1349,111,6,358.51,2.6556296296296296,14.95,0.12,2.2524532587154,0.2657598220904373,6,6,358,366,358,71.6,0.0167597765363128,0.8165004746843023
204,2,108.55,9.083333333333334,40,2,8.251042973159668,218,23,2,108.55,4.522916666666666,12.75,0.85,3.103748756033533,0.4979357798165137,2,2,62,267,62,62.0,0.032258064516129,1.1021426835687371
15,3,165.87,11.771428571428572,48,1,8.759543745267719,824,58,3,165.87,2.3695714285714287,16.65,0.29,2.877336447316493,0.2012985436893204,3,2,41,57,41,20.5,0.073170731707317,0.6111338184777363
11,7,201.25,15.18867924528302,72,1,13.19459716813931,1610,60,7,201.25,1.8985849056603772,9.95,0.19,1.6725956097260193,0.125,7,6,253,264,253,42.16666666666666,0.0276679841897233,0.7103898916660312
5,5,53.09,34.666666666666664,192,2,34.72982751958653,1040,15,5,53.09,1.7696666666666665,9.95,0.29,2.207545810565916,0.0510480769230769,5,5,183,188,183,45.75,0.0273224043715847,0.5517198416425546
1,4,150.32,9.361702127659576,25,2,5.681493725493452,440,46,4,150.32,3.1982978723404254,8.5,0.42,2.0300528148504733,0.3416363636363636,4,3,333,334,333,111.0,0.012012012012012,1.0555254537694434
15,1,11.18,17.0,48,6,16.721243972862784,102,6,1,11.18,1.8633333333333333,3.75,0.29,1.5227694069249835,0.1096078431372549,1,1,0,15,0,0.0,1.0,0.7386062825316086
1,7,227.44,12.03,48,2,8.856265259319773,1203,83,7,227.44,2.2744,9.95,0.1,1.669168013887715,0.1890606816292601,6,5,104,106,104,17.333333333333332,0.0673076923076923,0.8521007250822233
178,1,118.83,7.105263157894737,24,1,5.536693124982991,135,19,1,118.83,6.25421052631579,50.0,0.42,10.974297910111748,0.8802222222222222,1,1,0,178,0,0.0,1.0,0.5223029002004698
71,5,125.45,11.16,100,2,20.3135422809514,279,19,5,125.45,5.018,9.95,0.04,3.3783316888665618,0.4496415770609319,5,5,288,360,288,72.0,0.0173611111111111,1.1460986413523715
81,1,40.92,7.571428571428571,24,1,5.598272889084575,106,14,1,40.92,2.922857142857143,8.25,0.19,1.954711973948822,0.3860377358490566,1,1,0,81,0,0.0,1.0,0.989218972484446
200,2,9.8,17.6,48,4,17.34358671094304,88,5,2,9.8,1.96,3.75,1.25,1.0597169433391165,0.1113636363636363,2,2,31,232,31,31.0,0.064516129032258,0.9515870645907976
25,1,34.480000000000004,12.77777777777778,36,2,7.85572519253656,230,18,1,34.480000000000004,1.915555555555556,8.25,0.42,1.7265307691240337,0.1499130434782609,1,1,0,25,0,0.0,1.0,0.7025615031555196
61,4,503.82,5.351648351648351,24,1,4.354751240181046,487,81,4,503.82,5.536483516483516,12.75,0.39,3.174349407928208,1.0345379876796714,4,3,188,250,188,62.66666666666666,0.0212765957446808,1.326310515829904
38,6,41.28,259.1578947368421,864,72,222.98061075758685,9848,13,6,41.28,1.0863157894736843,2.62,0.27,0.9852052085668236,0.0041917140536149,6,4,134,172,134,26.8,0.044776119402985,0.5472057925225406
30,1,159.76,6.586206896551724,12,2,3.2128896804157727,191,29,1,159.76,5.508965517241379,9.95,1.25,2.658312226136278,0.8364397905759162,1,1,0,30,0,0.0,1.0,1.5058762556906375
2,7,262.17,14.364341085271318,48,1,9.953750851199358,1853,80,7,262.17,2.032325581395349,9.95,0.29,2.113256340796972,0.1414840798704803,7,6,317,319,317,52.833333333333336,0.0220820189274447,0.652797379632121
17,1,26.91,12.764705882352942,96,1,23.32522618262443,217,16,1,26.91,1.5829411764705883,8.25,0.19,1.9163107939015347,0.1240092165898617,1,1,0,17,0,0.0,1.0,0.5427889166616835
16,12,177.25,33.721311475409834,144,1,30.61597140248914,2057,46,12,177.25,2.9057377049180326,8.25,0.21,2.287162331373671,0.0861691784151677,12,8,357,374,357,32.45454545454545,0.0336134453781512,0.8839653816864453
43,1,68.48,10.636363636363637,24,1,5.835627254592728,117,11,1,68.48,6.225454545454546,40.0,0.42,11.685803663964547,0.5852991452991453,1,1,0,43,0,0.0,1.0,0.490741833183076
29,10,205.21,26.21904761904762,192,2,41.526400534984255,2753,61,10,205.21,1.9543809523809528,8.25,0.55,1.6915718246930096,0.0745405012713403,10,7,272,302,272,30.22222222222222,0.0367647058823529,0.7261113875732674
